VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount

B02764,2017-03-12 01:07:16,,37,
B02510,2017-03-08 12:41:34,,205,
B02835,2017-03-06 18:19:33,,79,
B01485,2017-03-22 12:01:00,,,
B02510,2017-03-21 07:48:32,,238,
B02800,2017-03-08 06:55:08,,50,
B01663,2017-03-03 07:47:00,,,
B02877,2017-03-08 09:40:43,,233,
B02682,2017-03-22 22:10:50,,82,
B02800,2017-03-21 20:25:35,,255,
B00937,2017-03-21 07:53:00,,,
B02907,2017-03-30 10:13:00,,,
B02866,2017-03-21 19:46:51,,138,
B02907,2017-03-12 19:22:00,,,
B02870,2017-03-17 18:01:02,,174,
B02880,2017-03-13 00:27:30,,247,
B02764,2017-03-02 16:44:57,,107,
B02884,2017-03-08 14:41:06,,121,
B02888,2017-03-20 15:14:19,,125,
B02867,2017-03-24 20:34:23,,13,
B01739,2017-03-13 20:58:00,,77,0
B00652,2017-03-27 04:18:00,,61,0
B02682,2017-03-04 12:44:18,,161,
B02510,2017-03-23 19:54:41,,209,
B02879,2017-03-28 14:33:47,,197,
B02836,2017-03-10 11:51:36,,239,
B02884,2017-03-30 11:53:13,,127,
B02882,2017-03-24 07:18:12,,76,
B02764,2017-03-06 22:24:26,,7,
B02884,2017-03-26 15:50:43,,4,
B02395,2017-03-07 15:44:07,,163,
B01233,2017-03-04 11:46:00,,81,
B02764,2017-03-21 20:15:14,,244,
B02865,2017-03-06 21:12:38,,159,
B02764,2017-03-20 08:31:25,,263,
B02882,2017-03-31 00:29:36,,87,
B02617,2017-03-19 12:38:32,,114,
B01048,2017-03-20 13:45:00,,,
B00647,2017-03-30 09:16:00,,,
B02876,2017-03-15 15:41:54,,10,
B02870,2017-03-18 18:07:16,,252,
B02867,2017-03-30 07:40:21,,41,
B02682,2017-03-20 13:41:15,,239,
B02682,2017-03-07 20:44:19,,162,
B02764,2017-03-13 08:59:04,,121,
B02835,2017-03-15 10:18:17,,68,
B02875,2017-03-31 07:43:06,,243,
B02914,2017-03-01 20:43:46,,,
B02887,2017-03-02 22:10:14,,48,
B02764,2017-03-25 11:37:59,,146,
B02914,2017-03-02 08:21:34,,,
B02764,2017-03-30 21:51:52,,16,
B02879,2017-03-12 12:42:46,,145,
B00227,2017-03-24 00:30:00,,,
B02653,2017-03-19 18:22:00,,,
B02864,2017-03-10 09:46:02,,22,
B02510,2017-03-15 23:22:21,,37,
B00625,2017-03-24 07:48:00,,,
B02914,2017-03-18 07:39:25,,,
B02870,2017-03-09 11:19:52,,258,
B02914,2017-03-20 13:09:46,,,
B02617,2017-03-15 15:53:49,,76,
B02653,2017-03-11 07:15:00,,,
B02882,2017-03-20 14:09:29,,80,
B02764,2017-03-02 08:19:46,,231,
B02882,2017-03-08 10:56:05,,76,
B02869,2017-03-19 13:29:30,,246,
B02880,2017-03-17 12:52:40,,162,
B02800,2017-03-01 16:21:29,,262,
B01445,2017-03-11 12:30:00,,,
B02914,2017-03-04 18:40:39,,,
B02510,2017-03-26 11:01:09,,146,
B02634,2017-03-17 20:00:00,,,
B02764,2017-03-20 19:31:07,,169,
B01282,2017-03-30 09:56:49,,,
B02800,2017-03-03 21:55:44,,90,
B02510,2017-03-13 21:02:19,,196,
B02764,2017-03-09 11:49:19,,61,
B02914,2017-03-30 07:40:54,,,
B02867,2017-03-18 12:08:47,,7,
B01083,2017-03-05 17:34:00,,,
B02800,2017-03-09 21:38:08,,87,
B02914,2017-03-06 19:02:49,,,
B02914,2017-03-24 17:12:16,,,
B02510,2017-03-19 12:11:18,,164,
B01346,2017-03-22 04:30:00,,,
B02764,2017-03-26 15:53:10,,167,
B00937,2017-03-13 21:24:00,,,
B02510,2017-03-29 22:39:00,,113,
B02765,2017-03-12 03:14:12,,148,
B02882,2017-03-10 22:45:43,,141,
B02512,2017-03-29 23:13:51,,161,
B01534,2017-03-22 12:00:00,,,
B02867,2017-03-28 20:02:14,,123,
B02764,2017-03-25 22:07:18,,181,
B02907,2017-03-18 21:51:00,,,
B02872,2017-03-12 12:36:30,,38,
B02914,2017-03-22 20:18:15,,,
B02292,2017-03-22 07:14:00,,,
B01259,2017-03-04 16:34:00,,,
B02510,2017-03-18 16:19:36,,126,
B02682,2017-03-22 09:48:05,,143,
B02682,2017-03-11 21:52:34,,255,
B02512,2017-03-28 23:49:27,,13,
B02510,2017-03-09 08:39:40,,141,
B02800,2017-03-31 20:44:24,,211,
B02512,2017-03-15 23:46:11,,230,
B02877,2017-03-18 00:41:13,,231,
B02510,2017-03-19 15:44:07,,234,
B02876,2017-03-10 18:01:30,,158,
B02882,2017-03-30 20:00:20,,107,
B02864,2017-03-11 00:00:51,,97,
B02867,2017-03-08 08:22:34,,7,
B02836,2017-03-02 18:14:52,,13,
B01145,2017-03-05 12:34:00,,,
B02882,2017-03-30 03:13:41,,260,
B02764,2017-03-27 18:48:50,,159,
B02836,2017-03-08 07:03:45,,55,
B02914,2017-03-10 22:40:26,,,
B00310,2017-03-10 06:10:00,,,
B02882,2017-03-22 08:17:00,,72,
B02764,2017-03-23 08:47:53,,200,
B02617,2017-03-09 19:08:16,,114,
B02877,2017-03-01 20:44:37,,186,
B02875,2017-03-31 11:37:03,,129,
B02764,2017-03-18 15:13:16,,140,
B02882,2017-03-11 14:57:35,,186,
B02864,2017-03-29 15:45:13,,188,
B02836,2017-03-25 16:42:45,,112,
B02764,2017-03-19 09:58:50,,211,
B02836,2017-03-10 07:37:05,,50,
B02867,2017-03-22 13:59:34,,215,
B02764,2017-03-21 09:46:03,,237,
B00271,2017-03-28 05:45:00,,,
B01146,2017-03-09 00:44:00,,,
B02510,2017-03-06 20:50:09,,142,
B02882,2017-03-13 07:15:18,,13,
B02265,2017-03-09 08:55:00,,,
B02682,2017-03-04 21:40:56,,195,
B02865,2017-03-15 17:58:31,,79,
B02617,2017-03-23 20:14:45,,138,
B02617,2017-03-10 07:46:36,,246,
B02914,2017-03-28 04:48:12,,,
B02510,2017-03-18 23:06:39,,231,
B02764,2017-03-03 14:01:22,,234,
B02510,2017-03-11 21:21:59,,116,
B02617,2017-03-10 17:10:47,,231,
B00290,2017-03-02 18:35:00,,92,
B02867,2017-03-10 15:24:31,,246,
B02765,2017-03-08 08:19:31,,144,
B02510,2017-03-15 13:40:04,,22,
B02914,2017-03-11 20:27:32,,,
B02715,2017-03-26 12:06:00,,,
B02510,2017-03-24 08:58:47,,63,
B02510,2017-03-11 10:45:57,,225,
B02764,2017-03-09 18:58:48,,138,
B02877,2017-03-23 15:13:09,,234,
B02888,2017-03-28 19:12:14,,241,
B02836,2017-03-07 09:37:35,,177,
B02867,2017-03-06 20:44:28,,112,
B02429,2017-03-16 10:57:00,,,
B02835,2017-03-30 05:49:25,,247,
B02800,2017-03-03 21:30:28,,74,
B02510,2017-03-16 21:42:32,,61,
B02682,2017-03-05 18:14:55,,262,
B02534,2017-03-28 14:34:00,,,
B02858,2017-03-06 10:05:00,,,
B01300,2017-03-19 10:55:00,,,
B02914,2017-03-09 03:42:28,,,
B02682,2017-03-02 23:44:11,,161,
B02764,2017-03-15 13:30:49,,148,
B02889,2017-03-06 14:22:42,,26,
B02510,2017-03-27 10:01:18,,91,
B02871,2017-03-01 15:00:42,,233,
B02510,2017-03-17 23:06:35,,50,
B02764,2017-03-15 20:26:09,,68,
B02889,2017-03-10 10:30:32,,69,
B02877,2017-03-25 20:35:34,,137,
B02279,2017-03-15 09:56:00,,206,
B02510,2017-03-15 21:30:55,,249,
B02870,2017-03-08 10:25:07,,236,
B02864,2017-03-04 10:17:08,,248,
B01509,2017-03-09 07:29:00,,,
B02914,2017-03-02 17:29:14,,,
B02510,2017-03-31 17:20:00,,161,
B02914,2017-03-26 21:43:23,,,
B02617,2017-03-06 23:15:25,,231,
B01467,2017-03-04 18:37:00,,,
B02914,2017-03-21 13:07:32,,,
B02510,2017-03-09 06:22:55,,132,
B02914,2017-03-12 03:08:43,,,
B00919,2017-03-26 02:05:00,,,
B02907,2017-03-25 23:03:00,,,
B02682,2017-03-31 20:51:56,,189,
B02764,2017-03-19 16:54:03,,107,
B01315,2017-03-17 14:39:00,,,
B02879,2017-03-25 11:30:37,,48,
B02882,2017-03-25 03:08:57,,256,
B02682,2017-03-10 17:08:33,,237,
B02867,2017-03-01 09:20:58,,183,
B02510,2017-03-17 16:42:03,,135,
B02510,2017-03-21 08:25:53,,70,
B02882,2017-03-31 22:06:21,,183,
B02510,2017-03-09 09:36:31,,164,
B02888,2017-03-08 18:03:34,,65,
B02907,2017-03-11 04:14:00,,,
B00647,2017-03-18 08:00:00,,,
B00647,2017-03-13 14:13:00,,,
B02510,2017-03-21 13:10:44,,45,
B02764,2017-03-07 23:49:24,,169,
B02510,2017-03-12 11:26:45,,244,
B02510,2017-03-18 08:35:55,,247,
B02510,2017-03-25 14:06:19,,181,
B02866,2017-03-07 13:04:01,,237,
B02510,2017-03-10 22:31:10,,164,
B02907,2017-03-06 13:22:00,,,
B00412,2017-03-12 05:30:00,,,
B02887,2017-03-18 11:27:49,,101,
B02866,2017-03-13 08:32:28,,13,
B02617,2017-03-08 15:51:32,,50,
B02682,2017-03-17 10:21:29,,179,
B02764,2017-03-04 16:22:21,,114,
B02510,2017-03-17 19:31:34,,247,
B02871,2017-03-20 09:03:37,,48,
B02510,2017-03-03 23:34:15,,26,
B02510,2017-03-19 18:44:17,,137,
B02907,2017-03-01 11:08:00,,,
B02510,2017-03-02 10:24:14,,45,
B02534,2017-03-31 10:40:00,,,
B00821,2017-03-10 08:27:00,,,
B02879,2017-03-26 02:49:24,,234,
B02510,2017-03-03 21:45:18,,260,
B02888,2017-03-05 11:52:50,,144,
B02800,2017-03-31 06:48:15,,229,
B02671,2017-03-04 16:08:00,,,
B02764,2017-03-26 21:23:49,,112,
B02914,2017-03-26 12:36:11,,,
B02884,2017-03-03 09:02:31,,164,
B02682,2017-03-06 10:07:03,,88,
B02764,2017-03-20 13:16:59,,125,
B02835,2017-03-09 19:11:29,,45,
B00256,2017-03-31 12:00:00,,,
B01721,2017-03-21 07:59:00,,,
B02835,2017-03-13 03:43:52,,114,
B02682,2017-03-30 19:35:21,,161,
B02871,2017-03-05 21:42:35,,42,
B02682,2017-03-17 18:27:25,,26,
B02914,2017-03-11 15:49:07,,,
B02882,2017-03-21 20:29:29,,247,
B02884,2017-03-16 07:36:28,,147,
B02510,2017-03-19 18:39:28,,181,
B02880,2017-03-10 23:02:47,,100,
B02765,2017-03-25 19:27:23,,18,
B02914,2017-03-09 06:33:48,,,
B02800,2017-03-28 17:24:19,,140,
B02907,2017-03-28 11:56:00,,,
B02682,2017-03-10 21:28:50,,48,
B02682,2017-03-30 06:54:27,,186,
B02512,2017-03-31 07:44:58,,141,
B01639,2017-03-28 07:10:00,,,
B02764,2017-03-26 22:12:18,,68,
B02512,2017-03-02 19:48:41,,231,
B02889,2017-03-12 04:48:22,,255,
B02889,2017-03-07 08:42:38,,140,
B02764,2017-03-02 15:54:49,,234,
B02835,2017-03-29 08:05:10,,132,
B02764,2017-03-23 14:09:23,,185,
B02510,2017-03-12 23:23:54,,70,
B02870,2017-03-27 17:44:40,,162,
B00821,2017-03-27 19:04:00,,,
B02888,2017-03-10 08:08:31,,138,
B00008,2017-03-07 22:30:00,,,
B02510,2017-03-15 13:40:04,,22,
B02682,2017-03-27 01:40:52,,234,
B02416,2017-03-27 08:24:34,,,
B02395,2017-03-15 17:01:40,,13,
B02617,2017-03-06 10:54:06,,113,
B02764,2017-03-09 19:39:34,,67,
B02887,2017-03-09 17:26:11,,65,
B02764,2017-03-03 21:11:05,,49,
B02872,2017-03-23 13:23:29,,65,
B02907,2017-03-11 00:52:00,,,
B02835,2017-03-12 01:59:21,,114,
B02764,2017-03-30 00:40:32,,33,
B02800,2017-03-26 18:38:09,,143,
B02682,2017-03-08 18:45:15,,25,
B00625,2017-03-21 14:29:00,,,
B00887,2017-03-20 13:00:00,,,
B02510,2017-03-10 09:56:19,,170,
B02865,2017-03-03 17:56:57,,100,
B02888,2017-03-03 20:27:11,,45,
B02764,2017-03-10 22:04:36,,233,
B02510,2017-03-04 20:02:46,,89,
B02888,2017-03-24 04:36:51,,163,
B02688,2017-03-30 09:33:00,,,
B02682,2017-03-27 17:53:32,,100,
B02888,2017-03-05 16:42:23,,249,
B02865,2017-03-28 18:30:00,,231,
B01215,2017-03-10 11:56:00,,,
B02395,2017-03-01 11:17:29,,82,
B02765,2017-03-19 04:05:05,,21,
B02872,2017-03-22 13:46:15,,71,
B02867,2017-03-04 15:20:02,,237,
B02510,2017-03-04 03:26:21,,260,
B02800,2017-03-12 21:31:05,,87,
B01318,2017-03-18 05:45:00,,,
B02836,2017-03-17 11:17:09,,233,
B00412,2017-03-17 12:06:59,,,
B02835,2017-03-20 16:19:20,,25,
B01546,2017-03-23 14:55:00,,,
B02876,2017-03-16 15:20:44,,89,
B01437,2017-03-30 04:59:00,,,
B02836,2017-03-16 22:00:46,,85,
B02876,2017-03-31 23:35:50,,79,
B02882,2017-03-27 10:50:05,,170,
B02867,2017-03-15 19:26:35,,76,
B02914,2017-03-28 00:20:30,,,
B02872,2017-03-22 18:01:00,,61,
B02876,2017-03-31 22:43:34,,11,
B02505,2017-03-04 20:06:00,,,
B02510,2017-03-20 23:33:37,,246,
B00310,2017-03-12 13:39:00,,,
B02877,2017-03-23 20:21:00,,165,
B02877,2017-03-10 23:28:10,,231,
B02914,2017-03-05 12:01:37,,,
B02889,2017-03-18 16:30:26,,170,
B02836,2017-03-10 09:54:26,,17,
B02016,2017-03-09 07:11:00,,,
B02764,2017-03-04 18:49:33,,235,
B02869,2017-03-28 20:11:42,,130,
B02888,2017-03-04 11:15:29,,33,
B02880,2017-03-25 16:00:22,,79,
B02510,2017-03-27 19:27:03,,144,
B02872,2017-03-26 20:17:32,,52,
B00628,2017-03-30 20:12:00,,,
B01146,2017-03-09 21:15:00,,,
B02888,2017-03-04 09:25:19,,164,
B02764,2017-03-11 21:29:50,,255,
B02835,2017-03-04 17:14:23,,132,
B02914,2017-03-27 11:59:50,,,
B02682,2017-03-22 19:20:24,,28,
B02871,2017-03-09 14:08:57,,142,
B02864,2017-03-23 21:50:37,,185,
B02864,2017-03-03 11:18:22,,42,
B02764,2017-03-23 18:37:55,,68,
B02764,2017-03-22 22:48:05,,179,
B02882,2017-03-14 17:52:51,,100,
B02677,2017-03-08 15:32:00,,,
B02907,2017-03-12 13:33:00,,,
B02510,2017-03-12 11:01:18,,37,
B02461,2017-03-04 18:26:00,,,
B01626,2017-03-24 23:33:00,,,
B01312,2017-03-02 14:50:00,,,
B02764,2017-03-26 16:39:01,,95,
B02888,2017-03-27 09:23:51,,143,
B02764,2017-03-08 17:37:50,,184,
B02765,2017-03-15 17:46:47,,181,
B02437,2017-03-26 04:59:00,,,
B02888,2017-03-21 19:36:00,,13,
B02875,2017-03-12 13:59:00,,138,
B00445,2017-03-11 18:40:00,,265,0
B02634,2017-03-30 18:08:00,,,
B02870,2017-03-24 23:23:46,,68,
B02888,2017-03-07 08:07:33,,215,
B02888,2017-03-07 22:18:23,,133,
B02835,2017-03-04 05:55:53,,225,
B02907,2017-03-04 00:52:00,,,
B02864,2017-03-12 09:46:37,,165,
B02882,2017-03-08 14:01:50,,36,
B02867,2017-03-10 15:11:13,,72,
B02914,2017-03-25 07:58:44,,,
B00256,2017-03-20 05:30:00,,,
B02876,2017-03-04 00:03:04,,144,
B02682,2017-03-20 15:59:00,,166,
B02800,2017-03-28 13:41:11,,68,
B02836,2017-03-01 07:29:41,,231,
B02510,2017-03-17 22:41:53,,198,
B02836,2017-03-18 16:50:18,,164,
B02870,2017-03-18 16:35:28,,95,
B02864,2017-03-31 12:09:45,,112,
B02764,2017-03-21 17:07:06,,163,
B02865,2017-03-30 19:25:46,,79,
B02888,2017-03-08 10:27:51,,142,
B02510,2017-03-28 23:22:06,,164,
B02836,2017-03-14 23:14:31,,142,
B02864,2017-03-03 06:13:59,,74,
B02510,2017-03-18 15:21:55,,49,
B01726,2017-03-10 21:13:00,,,
B02764,2017-03-02 22:03:36,,162,
B01452,2017-03-24 09:30:00,,,
B02800,2017-03-03 18:49:36,,50,
B02510,2017-03-18 21:50:16,,77,
B00860,2017-03-03 10:52:00,,,
B02510,2017-03-15 20:21:18,,217,
B02764,2017-03-11 19:14:42,,255,
B00887,2017-03-30 09:30:00,,,
B02764,2017-03-14 07:44:21,,141,
B02510,2017-03-26 21:08:42,,174,
B02510,2017-03-05 03:14:57,,79,
B02870,2017-03-13 21:53:55,,129,
B02682,2017-03-03 10:01:03,,138,
B02865,2017-03-18 09:31:28,,139,
B01984,2017-03-08 19:40:00,,,
B02800,2017-03-09 20:59:01,,151,
B02510,2017-03-19 13:02:00,,215,
B02836,2017-03-05 17:12:56,,142,
B02617,2017-03-23 19:07:32,,226,
B02878,2017-03-10 00:03:38,,25,
B01045,2017-03-08 06:46:00,,265,
B02872,2017-03-07 11:44:00,,256,
B02510,2017-03-18 02:28:44,,231,
B01958,2017-03-03 07:30:00,,,
B02764,2017-03-19 17:40:59,,100,
B02532,2017-03-16 08:12:00,,,
B00821,2017-03-31 10:55:00,,,
B00628,2017-03-17 22:08:00,,,
B02510,2017-03-09 22:30:32,,237,
B02888,2017-03-01 09:44:06,,211,
B02914,2017-03-09 17:37:50,,,
B02879,2017-03-09 21:25:19,,237,
B02835,2017-03-03 16:59:47,,158,
B02836,2017-03-23 10:03:14,,47,
B02883,2017-03-27 08:47:58,,138,
B02510,2017-03-20 15:23:01,,188,
B02864,2017-03-24 08:32:55,,138,
B00459,2017-03-21 08:00:00,,,
B02800,2017-03-20 19:15:54,,113,
B02880,2017-03-27 17:44:43,,26,
B02764,2017-03-15 18:11:01,,205,
B02510,2017-03-10 09:49:57,,25,
B02682,2017-03-26 02:11:12,,48,
B02764,2017-03-21 06:54:21,,157,
B02877,2017-03-21 10:29:19,,146,
B02395,2017-03-13 18:36:08,,76,
B02764,2017-03-03 23:44:35,,161,
B02914,2017-03-02 16:48:04,,,
B01907,2017-03-08 04:30:00,,,
B02867,2017-03-25 16:03:02,,244,
B02866,2017-03-30 18:37:22,,132,
B02856,2017-03-30 01:58:00,,,
B02914,2017-03-15 16:54:40,,,
B02682,2017-03-24 19:34:13,,113,
B02914,2017-03-24 17:10:03,,,
B02510,2017-03-04 14:39:11,,158,
B02800,2017-03-22 08:13:46,,4,
B02715,2017-03-21 16:29:00,,,
B02865,2017-03-16 15:56:43,,135,
B02836,2017-03-15 21:13:49,,148,
B02510,2017-03-18 09:01:02,,36,
B01051,2017-03-30 02:20:00,,,
B00937,2017-03-21 10:33:00,,,
B02889,2017-03-06 15:42:40,,242,
B00887,2017-03-20 08:00:00,,,
B02510,2017-03-17 09:25:52,,80,
B02510,2017-03-07 23:34:21,,17,
B01312,2017-03-16 14:00:00,,,
B02510,2017-03-13 08:57:20,,112,
B01454,2017-03-17 00:11:29,,,
B02762,2017-03-02 03:20:00,,,
B02682,2017-03-30 16:36:10,,100,
B01338,2017-03-06 13:56:00,,,
B02510,2017-03-07 13:51:14,,138,
B02764,2017-03-10 13:56:29,,42,
B02764,2017-03-03 15:20:56,,232,
B02682,2017-03-12 19:37:59,,186,
B02836,2017-03-05 11:29:38,,80,
B02883,2017-03-04 03:00:35,,170,
B02864,2017-03-07 18:30:45,,7,
B02914,2017-03-24 20:30:01,,,
B02876,2017-03-04 12:38:51,,170,
B01639,2017-03-06 07:40:00,,,
B02867,2017-03-19 00:18:36,,230,
B02882,2017-03-07 20:28:05,,48,
B02871,2017-03-31 01:41:20,,237,
B02867,2017-03-12 12:40:26,,86,
B02882,2017-03-20 19:10:35,,255,
B02835,2017-03-18 18:10:15,,90,
B02617,2017-03-18 16:14:15,,133,
B02880,2017-03-14 21:17:09,,223,
B02765,2017-03-30 19:51:38,,43,
B02764,2017-03-24 18:42:38,,163,
B02914,2017-03-25 17:55:40,,,
B01129,2017-03-20 21:45:00,,,
B00256,2017-03-12 15:05:00,,,
B02764,2017-03-18 21:06:19,,82,
B02914,2017-03-30 16:09:31,,,
B02876,2017-03-11 12:48:15,,256,
B02510,2017-03-09 08:13:16,,47,
B02866,2017-03-05 19:30:39,,229,
B02617,2017-03-28 07:00:18,,151,
B02876,2017-03-05 12:26:01,,221,
B02510,2017-03-16 14:27:12,,112,
B02764,2015-09-08 18:33:04,113
B02093,2015-09-25 16:45:00,
B00008,2015-09-06 20:40:00,
B00647,2015-09-08 12:28:00,
B02682,2015-09-09 19:14:23,71
B02617,2015-09-14 20:34:14,231
B02836,2015-09-10 19:13:38,256
b00984,2015-09-26 02:52:00,
B00647,2015-09-09 21:56:00,
B02512,2015-09-09 16:34:21,236
B01051,2015-09-30 12:06:00,
B02682,2015-09-09 16:54:17,224
B02764,2015-09-06 02:28:23,79
B02765,2015-09-17 09:19:12,164
B01196,2015-09-08 14:35:00,
B02764,2015-09-22 23:22:13,100
B02764,2015-09-13 11:35:35,238
B02682,2015-09-21 20:11:28,82
B02103,2015-09-18 09:00:00,
B02764,2015-09-22 18:59:25,236
B01338,2015-09-10 09:59:00,
B02598,2015-09-26 17:02:10,140
B01536,2015-09-16 23:52:00,
B02682,2015-09-06 23:38:30,37
B02613,2015-09-13 12:18:00,
B02510,2015-09-23 18:15:00,100
B02682,2015-09-19 16:07:32,90
B02682,2015-09-01 18:17:12,170
B02764,2015-09-02 21:31:18,132
B02598,2015-09-11 12:58:33,163
B02764,2015-09-10 21:42:01,223
B02510,2015-09-06 16:52:00,239
B01239,2015-09-25 02:31:00,
B02835,2015-09-01 22:30:18,36
B02682,2015-09-08 11:12:58,52
B02764,2015-09-30 21:06:53,211
B02682,2015-09-19 12:19:27,197
B02774,2015-09-22 11:07:00,
B02510,2015-09-14 22:27:00,239
B02617,2015-09-08 21:04:47,161
B01061,2015-09-18 00:07:00,
B02682,2015-09-13 18:49:13,48
B01338,2015-09-01 02:17:00,
B00948,2015-09-04 15:08:00,
B02765,2015-09-09 19:38:22,170
B02682,2015-09-22 09:19:17,181
b01069,2015-09-24 15:44:00,
B02437,2015-09-02 17:30:00,
B02288,2015-09-19 16:40:00,
B02617,2015-09-28 22:50:14,161
B02682,2015-09-07 17:33:32,48
B02598,2015-09-05 12:29:39,79
B02835,2015-09-17 04:59:42,37
B02682,2015-09-09 20:49:30,234
B02058,2015-09-16 06:59:00,
B01386,2015-09-27 03:07:00,198
B02764,2015-09-22 21:52:11,114
B01340,2015-09-10 20:56:00,
B02764,2015-09-08 03:06:10,163
B02617,2015-09-20 20:42:23,231
B02682,2015-09-09 18:35:32,90
B02682,2015-09-25 21:11:20,7
B01899,2015-09-01 07:04:00,
B02764,2015-09-09 13:22:12,90
B02764,2015-09-21 21:37:18,13
B02682,2015-09-22 15:58:38,48
B01536,2015-09-09 17:22:00,
B02764,2015-09-14 04:37:38,263
B00647,2015-09-08 09:29:00,
B00647,2015-09-28 09:38:00,
B01984,2015-09-30 11:00:00,
B01239,2015-09-08 07:56:00,
B02800,2015-09-03 20:24:00,161
B02764,2015-09-28 10:10:13,112
B00318,2015-09-19 00:25:00,
B02764,2015-09-16 11:01:12,164
B02510,2015-09-17 23:43:00,48
B02682,2015-09-11 08:45:19,61
B02835,2015-09-08 19:44:44,161
B02765,2015-09-12 11:38:03,52
B01721,2015-09-08 20:41:00,
B02682,2015-09-09 21:42:27,148
B01280,2015-09-03 18:15:00,
B02765,2015-09-17 07:10:50,239
B02765,2015-09-06 17:32:52,238
B02764,2015-09-19 22:55:14,186
B02682,2015-09-17 09:12:33,141
B00248,2015-09-04 09:25:00,
B02437,2015-09-07 00:37:00,
B02598,2015-09-14 15:12:49,100
B01145,2015-09-07 00:07:00,
B02682,2015-09-19 23:08:04,261
B00647,2015-09-13 06:19:00,
B02682,2015-09-26 02:15:16,231
B01509,2015-09-08 14:22:00,
B02764,2015-09-01 14:54:47,79
B02835,2015-09-20 21:57:10,186
B02617,2015-09-16 21:21:57,177
B02510,2015-09-23 21:35:00,229
B01346,2015-09-22 19:39:29,
B02764,2015-09-16 17:03:48,256
B01626,2015-09-11 12:52:00,
B02682,2015-09-18 16:42:21,186
B02764,2015-09-18 20:18:56,231
B02835,2015-09-09 06:59:33,55
B01877,2015-09-10 20:30:00,
B02120,2015-09-18 16:59:00,
B02617,2015-09-23 08:26:53,17
B02617,2015-09-30 19:05:31,155
B02682,2015-09-10 19:46:26,45
B02682,2015-09-26 17:05:12,90
B02058,2015-09-04 08:39:00,
B02836,2015-09-28 15:08:34,163
B02774,2015-09-03 22:09:00,
B01667,2015-09-04 02:06:00,
B01626,2015-09-04 10:21:00,
B02835,2015-09-07 15:02:08,13
B00888,2015-09-08 05:54:00,
B00889,2015-09-08 07:16:00,
B02510,2015-09-27 06:56:00,211
B02510,2015-09-20 03:16:00,164
B02784,2015-09-02 13:50:30,
B00254,2015-09-29 15:00:00,
B01239,2015-09-21 18:06:00,
B02598,2015-09-03 18:19:19,90
B02598,2015-09-13 12:22:23,263
B02682,2015-09-22 12:30:49,157
B02835,2015-09-03 20:52:16,65
B01468,2015-09-05 19:58:00,
B02764,2015-09-02 07:56:05,231
B02764,2015-09-04 16:45:50,145
B02835,2015-09-07 13:11:20,236
B02682,2015-09-06 19:41:30,226
B02800,2015-09-02 08:29:00,238
B02764,2015-09-26 22:15:10,239
B02764,2015-09-12 00:33:58,125
B02764,2015-09-10 11:42:33,177
B02764,2015-09-28 19:55:45,230
B01667,2015-09-11 13:03:00,
B00860,2015-09-24 08:51:00,
B02682,2015-09-15 20:25:09,236
B01527,2015-09-29 10:10:00,
B02095,2015-09-09 09:45:00,
B02682,2015-09-14 12:10:34,163
B02764,2015-09-13 17:15:10,132
B02835,2015-09-21 15:46:21,170
B00860,2015-09-28 14:22:00,
B02835,2015-09-26 01:17:57,198
B02016,2015-09-11 17:00:00,
B01051,2015-09-27 15:54:00,
B02764,2015-09-22 00:39:46,37
B02764,2015-09-09 21:59:06,170
B01061,2015-09-05 01:13:00,
B02764,2015-09-17 14:38:23,162
B02800,2015-09-04 17:07:00,48
B01362,2015-09-28 07:29:00,
B00789,2015-09-30 11:00:00,
B02835,2015-09-05 04:04:28,114
B02682,2015-09-23 18:22:33,132
B01386,2015-09-03 01:11:00,226
B02764,2015-09-14 02:58:12,7
B01340,2015-09-16 11:54:00,
B02682,2015-09-07 16:37:45,83
B02764,2015-09-13 00:20:12,255
B00900,2015-09-11 09:42:00,
B02835,2015-09-13 12:40:59,142
B02682,2015-09-05 11:45:31,139
B00477,2015-09-22 11:40:00,
B02835,2015-09-18 21:03:27,114
B02682,2015-09-24 17:00:20,87
B02764,2015-09-04 06:52:15,140
B02682,2015-09-20 13:55:18,170
B02835,2015-09-02 20:16:29,228
B02682,2015-09-11 22:49:22,231
B02617,2015-09-15 10:12:50,233
B02510,2015-09-12 01:00:00,114
B00789,2015-09-16 16:40:00,
B02617,2015-09-03 10:43:18,90
B02634,2015-09-27 08:59:00,241
B02512,2015-09-08 23:32:19,234
B00647,2015-09-05 09:49:00,
B00647,2015-09-21 07:39:00,
B00856,2015-09-14 14:01:00,
B02510,2015-09-19 20:31:00,97
B02682,2015-09-26 23:00:21,238
B01338,2015-09-12 00:24:00,
B02800,2015-09-10 15:47:00,161
B01338,2015-09-18 18:03:00,
B01061,2015-09-01 21:49:00,
B02468,2015-09-08 20:30:00,
b00802,2015-09-16 17:18:00,
B01546,2015-09-22 08:25:00,
B02003,2015-09-10 02:08:00,
B02682,2015-09-03 07:12:59,170
B01061,2015-09-02 17:26:00,
B00860,2015-09-08 22:12:00,
B02682,2015-09-04 21:01:26,195
