VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
CMT,2014-05-18 17:13:29,2014-05-18 17:35:10,2,2.7999999999999998,-73.980973000000006,40.758932000000001,1,N,-74.005444999999995,40.727547000000001,CRD,15.5,0,0.5,3,0,19
VTS,2014-05-11 01:40:00,2014-05-11 01:49:00,1,1.28,-73.991803000000004,40.726925000000001,1,,-73.995131999999998,40.711506999999997,CRD,8,0.5,0.5,1.7,0,10.699999999999999
CMT,2014-05-10 11:46:56,2014-05-10 12:02:15,1,1.1000000000000001,-73.983697000000006,40.729649000000002,1,N,-73.996441000000004,40.739837000000001,CRD,10.5,0,0.5,2.2000000000000002,0,13.199999999999999
CMT,2014-05-11 14:17:11,2014-05-11 14:20:56,1,0.69999999999999996,-73.987475000000003,40.750542000000003,1,N,-73.977969999999999,40.752938,CRD,4.5,0,0.5,1,0,6
VTS,2014-05-05 17:36:00,2014-05-05 17:43:00,1,1.05,-73.999629999999996,40.738667,1,,-73.988641999999999,40.740316999999997,CRD,6.5,1,0.5,0,0,8
CMT,2014-05-02 13:07:48,2014-05-02 13:30:36,1,4.7000000000000002,-73.988917999999998,40.777157000000003,1,N,-74.008014000000003,40.717061000000001,CRD,19,0,0.5,5.8499999999999996,0,25.350000000000001
VTS,2014-05-03 03:36:00,2014-05-03 03:45:00,2,1.6000000000000001,-74.004949999999994,40.730007000000001,1,,-73.983874999999998,40.725537000000003,CSH,8.5,0.5,0.5,0,0,9.5
VTS,2014-05-25 20:13:00,2014-05-25 20:22:00,5,2.5,-73.976482000000004,40.765357000000002,1,,-73.966695000000001,40.793542000000002,CRD,10.5,0.5,0.5,2.2000000000000002,0,13.699999999999999
CMT,2014-05-30 19:35:57,2014-05-30 19:41:10,3,0.59999999999999998,-73.966659000000007,40.789046999999997,1,N,-73.969654000000006,40.785353999999998,CSH,5.5,1,0.5,0,0,7
CMT,2014-05-27 18:58:00,2014-05-27 19:01:27,2,0.59999999999999998,-74.007437999999993,40.74109,1,N,-74.004452000000001,40.733494999999998,CRD,4.5,1,0.5,1,0,7
CMT,2014-05-13 11:59:14,2014-05-13 12:10:35,1,1.2,-73.98442,40.745964999999998,1,N,-73.990110999999999,40.756717000000002,CSH,8.5,0,0.5,0,0,9
VTS,2014-05-23 15:55:00,2014-05-23 15:59:00,2,0.44,-73.982219999999998,40.778387000000002,1,,-73.982095000000001,40.772351999999998,CRD,4.5,0,0.5,1,0,6
VTS,2014-05-12 23:40:00,2014-05-12 23:50:00,1,1.78,-73.968187,40.758912000000002,1,,-73.949493000000004,40.774406999999997,CRD,9.5,0.5,0.5,1,0,11.5
CMT,2014-05-06 14:45:18,2014-05-06 14:49:37,2,0.80000000000000004,-73.957284000000001,40.768084000000002,1,N,-73.948565000000002,40.774814999999997,CRD,5,0,0.5,1.1000000000000001,0,6.5999999999999996
VTS,2014-05-16 19:09:00,2014-05-16 19:29:00,1,3.48,-73.988190000000003,40.764806999999998,1,,-73.984251999999998,40.729489999999998,CRD,15.5,1,0.5,2,0,19
CMT,2014-05-02 06:34:12,2014-05-02 06:38:59,1,1.3999999999999999,-73.998859999999993,40.744700999999999,1,N,-73.989666,40.761499999999998,CSH,6.5,0,0.5,0,0,7
VTS,2014-05-02 08:49:00,2014-05-02 09:15:00,6,5.6100000000000003,-73.987015,40.720840000000003,1,,-73.962010000000006,40.776715000000003,CRD,21.5,0,0.5,4.2999999999999998,0,26.300000000000001
CMT,2014-05-20 07:18:14,2014-05-20 07:23:02,1,1,-74.001801999999998,40.750715,1,N,-73.987448999999998,40.742924000000002,CRD,5.5,0,0.5,2,0,8
CMT,2014-05-21 13:01:53,2014-05-21 13:09:03,1,1.5,-73.977337000000006,40.786875000000002,1,N,-73.956000000000003,40.788026000000002,CSH,7.5,0,0.5,0,0,8
CMT,2014-05-17 02:30:42,2014-05-17 02:47:10,3,3.7000000000000002,-73.996868000000006,40.720578000000003,1,N,-73.996727000000007,40.762886999999999,CRD,14.5,0.5,0.5,1,0,16.5
CMT,2014-05-17 15:57:34,2014-05-17 16:03:38,1,1.2,-73.947378,40.776077999999998,1,N,-73.962708000000006,40.774760000000001,CSH,6.5,0,0.5,0,0,7
CMT,2014-05-07 19:47:45,2014-05-07 19:58:03,1,2.2000000000000002,-73.965057999999999,40.759504999999997,1,N,-73.988550000000004,40.736507000000003,CRD,9.5,1,0.5,2.2000000000000002,0,13.199999999999999
VTS,2014-05-04 22:31:00,2014-05-04 22:47:00,1,3.6499999999999999,-73.998608000000004,40.742106999999997,1,,-73.982690000000005,40.757547000000002,CSH,15,0.5,0.5,0,0,16
CMT,2014-05-28 13:09:25,2014-05-28 13:27:58,1,1.8999999999999999,-74.008004999999997,40.738264000000001,1,N,-73.987560000000002,40.722442999999998,CSH,12.5,0,0.5,0,0,13
VTS,2014-05-02 08:32:00,2014-05-02 08:44:00,2,1.72,-73.954328000000004,40.785687000000003,1,,-73.974202000000005,40.783112000000003,CRD,10,0,0.5,1,0,11.5
VTS,2014-05-21 14:55:00,2014-05-21 14:59:00,1,0.77000000000000002,-73.988067000000001,40.723787000000002,1,,-73.995126999999997,40.727975000000001,CSH,5,0,0.5,0,0,5.5
VTS,2014-05-15 08:58:00,2014-05-15 09:16:00,1,2.3599999999999999,-73.975264999999993,40.754461999999997,1,,-74.006469999999993,40.741512,CRD,13.5,0,0.5,1,0,15
CMT,2014-05-12 12:26:17,2014-05-12 12:35:33,1,1,-73.958815000000001,40.773398999999998,1,N,-73.967545000000001,40.761121000000003,CRD,7.5,0,0.5,2,0,10
VTS,2014-05-05 18:49:00,2014-05-05 19:04:00,1,1.04,-73.970662000000004,40.761552000000002,1,,-73.965244999999996,40.772030000000001,CRD,9.5,1,0.5,2.1000000000000001,0,13.1
VTS,2014-05-18 04:34:00,2014-05-18 04:41:00,1,1.01,-73.987447000000003,40.7288,1,,-74.000977000000006,40.729230000000001,CRD,6.5,0.5,0.5,1.3999999999999999,0,8.9000000000000004
CMT,2014-05-13 18:42:45,2014-05-13 18:49:10,1,1.1000000000000001,-73.954561999999996,40.765673999999997,1,N,-73.968496000000002,40.757286999999998,CRD,6.5,1,0.5,1.25,0,9.25
VTS,2014-05-12 20:24:00,2014-05-12 20:36:00,1,2.3799999999999999,-73.989585000000005,40.741585000000001,1,,-73.991662000000005,40.764657,CRD,10.5,0.5,0.5,2.2000000000000002,0,13.699999999999999
VTS,2014-05-31 10:32:00,2014-05-31 10:40:00,1,1.02,-73.986743000000004,40.725639999999999,1,,-73.997321999999997,40.722256999999999,CSH,7,0,0.5,0,0,7.5
CMT,2014-05-08 21:08:26,2014-05-08 21:24:13,1,11.699999999999999,0,0,1,N,-73.862457000000006,40.768898,CRD,32,0.5,0.5,5.5,0,38.5
CMT,2014-05-12 09:53:56,2014-05-12 10:02:40,1,1.3999999999999999,-73.982884999999996,40.751559,1,N,-73.98518,40.736134,CRD,7.5,0,0.5,2,0,10
VTS,2014-05-23 17:45:00,2014-05-23 18:09:00,5,5.04,-73.979285000000004,40.735807000000001,1,,-73.963099999999997,40.719006999999998,CRD,21,1,0.5,0.5,0,23
VTS,2014-05-30 17:16:00,2014-05-30 17:24:00,1,1.6799999999999999,-73.978127000000001,40.783935,1,,-73.956052,40.783000000000001,CRD,8,1,0.5,1.3,0,10.800000000000001
VTS,2014-05-28 01:38:00,2014-05-28 01:49:00,1,3.5,-73.989863,40.735481999999998,1,,-73.960487000000001,40.778587000000002,CRD,12.5,0.5,0.5,2.6000000000000001,0,16.100000000000001
CMT,2014-05-29 08:41:22,2014-05-29 08:57:38,1,1.8,-74.003952999999996,40.752969999999998,1,N,-73.979293999999996,40.750185000000002,CRD,11.5,0,0.5,1,0,13
CMT,2014-05-02 01:50:13,2014-05-02 02:02:23,1,3.3999999999999999,-73.989489000000006,40.719593000000003,1,N,-73.989898999999994,40.688808999999999,CRD,12.5,0.5,0.5,4.0499999999999998,0,17.550000000000001
CMT,2014-05-16 12:39:24,2014-05-16 12:55:39,1,3.5,-73.999234999999999,40.754280000000001,1,N,-74.00264,40.716737000000002,CSH,14.5,0,0.5,0,0,15
CMT,2014-05-30 20:02:48,2014-05-30 20:13:38,1,1.6000000000000001,-73.989176999999998,40.747937,1,N,-73.981979999999993,40.764147000000001,CRD,9,0.5,0.5,2,0,12
VTS,2014-05-29 22:56:00,2014-05-29 23:11:00,5,5.2800000000000002,-73.988287,40.720081999999998,1,,-73.949601999999999,40.772466999999999,CSH,18.5,0.5,0.5,0,0,19.5
CMT,2014-05-17 23:02:41,2014-05-17 23:06:22,1,0.90000000000000002,-73.973858000000007,40.763046000000003,1,N,-73.963548000000003,40.762506000000002,CSH,5,0.5,0.5,0,0,6
CMT,2014-05-27 16:40:55,2014-05-27 16:47:57,1,1.3999999999999999,-73.952506,40.768507,1,N,-73.966470999999999,40.756417999999996,CSH,7.5,1,0.5,0,0,9
VTS,2014-05-25 11:53:00,2014-05-25 12:06:00,1,2.1400000000000001,-74.010492999999997,40.718772000000001,1,,-73.984177000000003,40.722422000000002,CSH,10.5,0,0.5,0,0,11
CMT,2014-05-23 18:04:35,2014-05-23 18:16:19,1,1.6000000000000001,-73.999194000000003,40.744238000000003,1,N,-73.977666999999997,40.752598999999996,CSH,9.5,1,0.5,0,0,11
CMT,2014-05-24 23:53:01,2014-05-25 00:02:23,1,1.3,-73.982827999999998,40.735022000000001,1,N,-73.996544999999998,40.720419999999997,CSH,8,0.5,0.5,0,0,9
VTS,2014-05-19 22:53:00,2014-05-19 22:59:00,2,1.3400000000000001,-73.990773000000004,40.736536999999998,1,,-73.990560000000002,40.724589999999999,CRD,6.5,0.5,0.5,1.3999999999999999,0,8.9000000000000004
VTS,2014-05-13 16:19:00,2014-05-13 16:33:00,1,2.4900000000000002,-73.958950000000002,40.780292000000003,1,,-73.952937000000006,40.809280000000001,CRD,11.5,1,0.5,2.5,0,15.5
VTS,2014-05-20 16:02:00,2014-05-20 17:24:00,1,29.739999999999998,-73.783630000000002,40.648634999999999,5,,-74.093536999999998,40.829366999999998,CSH,74,0,0,0,16.329999999999998,90.329999999999998
VTS,2014-05-27 12:11:00,2014-05-27 12:29:00,1,10.529999999999999,-73.977024999999998,40.752426999999997,1,,-73.873401999999999,40.774267000000002,CRD,29.5,0,0.5,8.7100000000000009,5.3300000000000001,44.039999999999999
CMT,2014-05-01 20:56:04,2014-05-01 21:15:53,1,5.0999999999999996,-73.953968000000003,40.744123999999999,1,N,-73.981933999999995,40.746492000000003,CSH,19,0.5,0.5,0,0,20
CMT,2014-05-01 20:01:44,2014-05-01 20:18:18,2,3,-73.979720999999998,40.746239000000003,1,N,-74.010519000000002,40.716825,CRD,13,0.5,0.5,3.5,0,17.5
VTS,2014-05-22 10:55:00,2014-05-22 10:58:00,1,0.42999999999999999,-73.978307999999998,40.778146999999997,1,,-73.977857999999998,40.775207000000002,CSH,3.5,0,0.5,0,0,4
VTS,2014-05-23 22:28:00,2014-05-23 22:49:00,1,7.0800000000000001,-73.963144999999997,40.798772,1,,-74.009574999999998,40.723481999999997,CRD,23,0.5,0.5,3.5,0,27.5
VTS,2014-05-03 02:07:00,2014-05-03 02:11:00,1,0.40000000000000002,-73.986746999999994,40.729931999999998,1,,-73.980384999999998,40.727012000000002,CRD,4.5,0.5,0.5,1.5,0,7
CMT,2014-05-24 19:16:41,2014-05-24 19:19:48,1,0.69999999999999996,-73.954154000000003,40.778804000000001,1,N,-73.956925999999996,40.786102999999997,CRD,4.5,0,0.5,2,0,7
VTS,2014-05-08 14:31:00,2014-05-08 14:39:00,1,1.1799999999999999,-73.980427000000006,40.783107000000001,1,,-73.972679999999997,40.796567000000003,CSH,7,0,0.5,0,0,7.5
VTS,2014-05-24 15:54:00,2014-05-24 15:54:00,5,0.01,0,0,2,,-73.783325000000005,40.643787000000003,CRD,52,0,0.5,11.470000000000001,5.3300000000000001,69.299999999999997
VTS,2014-05-25 16:58:00,2014-05-25 17:21:00,4,8.6099999999999994,-73.876225000000005,40.768402000000002,1,,-73.988257000000004,40.748555000000003,CRD,27,0,0.5,3.5,5.3300000000000001,36.329999999999998
CMT,2014-05-15 07:05:15,2014-05-15 07:12:29,1,1.8999999999999999,-73.956380999999993,40.767915000000002,1,N,-73.952625999999995,40.789332999999999,CRD,8,0,0.5,1.7,0,10.199999999999999
CMT,2014-05-02 20:54:30,2014-05-02 21:14:18,1,3.3999999999999999,-73.981159000000005,40.770958999999998,1,N,-73.981159000000005,40.770958999999998,CRD,15.5,0.5,0.5,1.5,0,18
CMT,2014-05-18 01:14:01,2014-05-18 01:39:41,1,7.9000000000000004,-73.978853999999998,40.728284000000002,1,N,-73.907056999999995,40.779103999999997,CSH,26,0.5,0.5,0,0,27
CMT,2014-05-10 10:41:02,2014-05-10 10:58:33,4,7.7999999999999998,-74.014728000000005,40.717064999999998,1,N,-73.973204999999993,40.764032999999998,CSH,23.5,0,0.5,0,0,24
CMT,2014-05-04 22:05:11,2014-05-04 22:13:13,1,2,-73.954172999999997,40.774563000000001,1,N,-73.971281000000005,40.748370000000001,CRD,8.5,0.5,0.5,1.8999999999999999,0,11.4
VTS,2014-05-26 19:14:00,2014-05-26 19:29:00,1,0.97999999999999998,-73.992157000000006,40.735455000000002,1,,-74.007481999999996,40.741030000000002,CSH,10,0,0.5,0,0,10.5
VTS,2014-05-12 10:02:00,2014-05-12 10:10:00,1,1.29,-73.977442999999994,40.762326999999999,1,,-73.984845000000007,40.748282000000003,CSH,7.5,0,0.5,0,0,8
VTS,2014-05-24 13:41:00,2014-05-24 14:00:00,6,12.35,-73.865274999999997,40.770687000000002,1,,-73.789327,40.647167000000003,CRD,34.5,0,0.5,8.6199999999999992,0,43.619999999999997
CMT,2014-05-28 10:55:27,2014-05-28 11:11:32,1,2.2999999999999998,-73.977592000000001,40.729981000000002,1,N,-74.004453999999996,40.74727,CRD,12,0,0.5,1,0,13.5
CMT,2014-05-08 09:37:15,2014-05-08 09:48:00,2,1.7,-73.981908000000004,40.753630999999999,1,N,-73.958359000000002,40.764631000000001,CSH,9.5,0,0.5,0,0,10
VTS,2014-05-14 22:15:00,2014-05-14 22:23:00,1,1.3300000000000001,-73.990097000000006,40.733217000000003,1,,-73.994212000000005,40.746037000000001,CRD,7.5,0.5,0.5,1.6000000000000001,0,10.1
CMT,2014-05-27 08:44:59,2014-05-27 08:52:08,1,1.3,-73.989424,40.741098999999998,1,N,-74.003851999999995,40.749326000000003,CRD,7,0,0.5,1.8500000000000001,0,9.3499999999999996
VTS,2014-05-19 08:42:00,2014-05-19 08:52:00,1,1.45,-73.960920000000002,40.761395,1,,-73.970037000000005,40.746139999999997,CRD,8.5,0,0.5,1.7,0,10.699999999999999
VTS,2014-05-31 01:20:00,2014-05-31 01:27:00,5,1.0700000000000001,-74.004473000000004,40.730854999999998,1,,-73.993984999999995,40.721021999999998,CRD,6.5,0.5,0.5,2,0,9.5
VTS,2014-05-08 01:44:00,2014-05-08 02:01:00,5,4.3899999999999997,-73.997951999999998,40.730102000000002,1,,-73.963825,40.682789999999997,CRD,16.5,0.5,0.5,3.3999999999999999,0,20.899999999999999
CMT,2014-05-24 19:12:48,2014-05-24 19:26:40,1,2.3999999999999999,-73.980744999999999,40.779788000000003,1,N,-73.979134000000002,40.754055999999999,CRD,11.5,0,0.5,2.3999999999999999,0,14.4
VTS,2011-06-05 00:29:00,2011-06-05 00:48:00,1,0.83999999999999997,-73.978894999999994,40.683551999999999,1,,-73.954826999999995,40.774917000000002,CSH,20.899999999999999,0.5,0.5,0,0,21.899999999999999
CMT,2011-06-26 20:15:45,2011-06-26 20:26:37,1,3,-73.980429000000001,40.745396,1,N,-73.952071000000004,40.781820000000003,CSH,9.6999999999999993,0.5,0.5,0,0,10.699999999999999
VTS,2011-06-13 18:26:00,2011-06-13 18:33:00,1,1.6699999999999999,-74.001682000000002,40.730705,1,,-73.983817999999999,40.744813000000001,CRD,6.5,1,0.5,1.5,0,9.5
CMT,2011-06-13 12:13:11,2011-06-13 12:18:26,2,1,-73.979011,40.724024,1,N,-73.977430999999996,40.736381999999999,CRD,5.2999999999999998,0,0.5,1,0,6.7999999999999998
VTS,2011-06-09 04:06:00,2011-06-09 04:27:00,5,6.9699999999999998,-74.005747,40.740184999999997,1,,-73.989654999999999,40.701307,CRD,18.899999999999999,0.5,0.5,1.5,0,21.399999999999999
VTS,2011-06-20 21:48:00,2011-06-20 22:05:00,2,10.19,-74.004558000000003,40.707528000000003,1,,-73.906572999999995,40.769947000000002,CRD,23.699999999999999,0.5,0.5,4.8399999999999999,0,29.539999999999999
VTS,2011-06-01 08:06:00,2011-06-01 08:19:00,1,0.16,-73.980459999999994,40.743332000000002,1,,-73.982247000000001,40.760077000000003,CSH,8.5,0,0.5,0,0,9
CMT,2011-06-08 19:08:03,2011-06-08 19:13:18,1,1.2,-73.960492000000002,40.761625000000002,1,N,-73.966931000000002,40.772317999999999,CSH,5.2999999999999998,1,0.5,0,0,6.7999999999999998
CMT,2011-06-01 11:44:09,2011-06-01 11:55:20,4,1.3,-73.982855999999998,40.758294999999997,1,N,-73.973079999999996,40.764118000000003,CSH,7.7000000000000002,0,0.5,0,0,8.1999999999999993
VTS,2011-06-20 18:23:00,2011-06-20 19:05:00,1,16.850000000000001,-73.987887000000001,40.738627000000001,2,,-73.790040000000005,40.646847000000001,CRD,45,0,0.5,9,4.7999999999999998,59.299999999999997
CMT,2011-06-01 15:20:10,2011-06-01 15:36:44,3,5.7000000000000002,-74.011572000000001,40.702081999999997,1,N,-73.994127000000006,40.735284999999998,CSH,16.100000000000001,0,0.5,0,0,16.600000000000001
CMT,2011-06-18 13:14:51,2011-06-18 13:17:07,1,0.40000000000000002,-73.976326999999998,40.776361999999999,1,N,-73.980344000000002,40.780276000000001,CSH,3.7000000000000002,0,0.5,0,0,4.2000000000000002
VTS,2011-06-24 00:49:00,2011-06-24 00:57:00,5,1.7,-73.984832999999995,40.742040000000003,1,,-73.991669999999999,40.758907000000001,CRD,6.9000000000000004,0.5,0.5,1.1000000000000001,0,9
CMT,2011-06-05 00:39:18,2011-06-05 00:52:09,1,3,-73.960400000000007,40.801699999999997,1,N,-73.951300000000003,40.770200000000003,CRD,10.5,0.5,0.5,2,0,13.5
CMT,2011-06-26 13:36:41,2011-06-26 13:58:13,1,2.7999999999999998,-73.983598000000001,40.726056999999997,1,N,-73.991440999999995,40.750540999999998,CSH,12.5,0,0.5,0,0,13
VTS,2011-06-04 10:09:00,2011-06-04 10:15:00,1,0.79000000000000004,-73.971883000000005,40.75421,1,,-73.964912999999996,40.763663000000001,CSH,4.5,0,0.5,0,0,5
VTS,2011-06-28 03:27:00,2011-06-28 03:42:00,1,8.9900000000000002,-73.990948000000003,40.760773,1,,-73.925674999999998,40.867845000000003,CRD,20.899999999999999,0.5,0.5,4.2800000000000002,0,26.18
CMT,2011-06-29 20:00:03,2011-06-29 20:00:22,1,0.29999999999999999,-73.801182999999995,40.646341999999997,2,N,-73.796689999999998,40.644568999999997,CRD,45,0,0.5,10,4.7999999999999998,60.299999999999997
VTS,2011-06-30 06:02:00,2011-06-30 06:05:00,1,0.79000000000000004,-73.984453000000002,40.759766999999997,1,,-73.991591999999997,40.750073,CRD,4.0999999999999996,0,0.5,3,0,7.5999999999999996
CMT,2011-06-13 17:48:02,2011-06-13 17:51:25,3,0.29999999999999999,-73.994168000000002,40.751086999999998,1,N,-73.991782999999998,40.755560000000003,CSH,3.7000000000000002,1,0.5,0,0,5.2000000000000002
VTS,2011-06-17 10:51:00,2011-06-17 11:13:00,1,0.34000000000000002,-73.972324999999998,40.756497000000003,1,,-73.999437,40.719732,CSH,13.699999999999999,0,0.5,0,0,14.199999999999999
VTS,2011-06-22 08:32:00,2011-06-22 08:39:00,5,1.1599999999999999,-73.998289999999997,40.726188,1,,-73.979562999999999,40.720106999999999,CSH,6.0999999999999996,0,0.5,0,0,6.5999999999999996
CMT,2011-06-17 18:30:20,2011-06-17 18:32:59,2,0.29999999999999999,-73.959800000000001,40.776783999999999,1,N,-73.958326999999997,40.774669000000003,CRD,3.7000000000000002,1,0.5,0.75,0,5.9500000000000002
VTS,2011-06-03 21:44:00,2011-06-03 22:04:00,1,5.4699999999999998,-73.957431999999997,40.800818,1,,-73.957431999999997,40.800818,CRD,15.699999999999999,0.5,0.5,2,0,18.699999999999999
VTS,2011-06-08 09:46:00,2011-06-08 09:53:00,5,1.8999999999999999,-73.986587999999998,40.771251999999997,1,,-73.972295000000003,40.794207999999998,CRD,6.9000000000000004,0,0.5,2,0,9.4000000000000004
VTS,2011-06-08 09:58:00,2011-06-08 10:09:00,1,0.14999999999999999,-73.977800000000002,40.752197000000002,1,,-73.991766999999996,40.738722000000003,CRD,7.7000000000000002,0,0.5,0.5,0,8.6999999999999993
CMT,2011-06-02 12:33:39,2011-06-02 12:50:54,2,7,-73.976488000000003,40.764153,1,N,-74.011967999999996,40.701287000000001,CSH,18.5,0,0.5,0,0,19
CMT,2011-06-30 20:59:47,2011-06-30 21:09:10,1,1.8999999999999999,-73.967087000000006,40.756936000000003,1,N,-73.991981999999993,40.749789999999997,CSH,7.7000000000000002,0.5,0.5,0,0,8.6999999999999993
VTS,2011-06-28 17:02:00,2011-06-28 17:18:00,2,4.2199999999999998,-73.959012000000001,40.815032000000002,1,,-73.970996999999997,40.766947999999999,CRD,12.9,1,0.5,2,0,16.399999999999999
VTS,2011-06-16 19:15:00,2011-06-16 19:25:00,3,1.53,-73.994842000000006,40.744717999999999,1,,-74.003528000000003,40.736854999999998,CRD,6.9000000000000004,1,0.5,1,0,9.4000000000000004
VTS,2011-06-03 17:28:00,2011-06-03 17:45:00,1,2.7400000000000002,-73.996442999999999,40.723717999999998,1,,-73.983907000000002,40.755305,CSH,10.9,1,0.5,0,0,12.4
VTS,2011-06-29 15:08:00,2011-06-29 15:23:00,1,1.6799999999999999,-74.003922000000003,40.726063000000003,1,,-73.992372000000003,40.747669999999999,CRD,9.3000000000000007,0,0.5,1.2,0,11
CMT,2011-06-04 15:40:28,2011-06-04 15:44:30,1,0.80000000000000004,-73.997663000000003,40.736688000000001,1,N,-74.008047000000005,40.732771999999997,CSH,4.5,0,0.5,0,0,5
VTS,2011-06-11 23:30:00,2011-06-11 23:53:00,1,4.9000000000000004,-74.006280000000004,40.739429999999999,1,,-73.968742000000006,40.788795,CRD,16.100000000000001,0.5,0.5,3.3199999999999998,0,20.420000000000002
VTS,2011-06-07 22:32:00,2011-06-07 22:41:00,2,1.78,-73.976320000000001,40.785803000000001,1,,-73.950823,40.779111999999998,CRD,7.2999999999999998,0.5,0.5,1.7,0,10
VTS,2011-06-23 13:50:00,2011-06-23 13:58:00,1,0.62,-74.001149999999996,40.729259999999996,1,,-73.994647000000001,40.724986999999999,CSH,5.7000000000000002,0,0.5,0,0,6.2000000000000002
VTS,2011-06-25 12:03:00,2011-06-25 12:18:00,1,3.4100000000000001,-73.964033000000001,40.807974999999999,1,,-73.988844999999998,40.763570000000001,CRD,11.699999999999999,0,0.5,2,0,14.199999999999999
VTS,2011-06-23 17:05:00,2011-06-23 17:24:00,1,1.52,-73.969632000000004,40.757106999999998,1,,-73.984155000000001,40.748505000000002,CSH,10.5,1,0.5,0,0,12
CMT,2011-06-24 20:09:37,2011-06-24 20:26:02,1,1.3999999999999999,-74.008499999999998,40.734476999999998,1,N,-73.992859999999993,40.724912000000003,CRD,9.6999999999999993,0.5,0.5,1.55,0,12.25
CMT,2011-06-05 15:41:09,2011-06-05 16:02:04,1,3.5,-73.949771999999996,40.796169999999996,1,N,-73.975324999999998,40.752771000000003,CRD,12.9,0,0.5,2.6800000000000002,0,16.079999999999998
CMT,2011-06-19 14:02:15,2011-06-19 14:06:36,1,0.90000000000000002,-73.971890000000002,40.797192000000003,1,N,-73.972537000000003,40.786672000000003,CSH,4.9000000000000004,0,0.5,0,0,5.4000000000000004
VTS,2011-06-03 18:45:00,2011-06-03 19:31:00,1,9.8300000000000001,-73.871144999999999,40.773834999999998,1,,-73.993386999999998,40.697609999999997,CRD,28.5,1,0.5,5.9000000000000004,0,35.899999999999999
CMT,2011-06-09 19:56:58,2011-06-09 20:11:24,2,2.2999999999999998,-74.006955000000005,40.728830000000002,1,N,-73.978145999999995,40.738435000000003,CSH,9.3000000000000007,1,0.5,0,0,10.800000000000001
CMT,2011-06-16 16:42:06,2011-06-16 16:48:51,0,1.3999999999999999,-73.976200000000006,40.739899999999999,1,N,-73.962900000000005,40.758099999999999,CRD,6.0999999999999996,1,0.5,1.5,0,9.0999999999999996
VTS,2011-06-18 13:51:00,2011-06-18 14:16:00,2,3.29,-74.002328000000006,40.719183000000001,1,,-73.992382000000006,40.757894999999998,CSH,14.9,0,0.5,0,0,15.4
VTS,2011-06-23 10:53:00,2011-06-23 11:08:00,1,3.0699999999999998,-73.951350000000005,40.774272000000003,1,,-73.977012999999999,40.754305000000002,CSH,11.300000000000001,0,0.5,0,0,11.800000000000001
CMT,2011-06-25 22:48:49,2011-06-25 22:54:26,1,0.69999999999999996,0,0,1,N,0,0,CSH,4.9000000000000004,0.5,0.5,0,0,5.9000000000000004
VTS,2011-06-07 14:39:00,2011-06-07 14:50:00,3,1.6499999999999999,0,0,1,,0,0,CSH,8.0999999999999996,0,0.5,0,0,8.5999999999999996
CMT,2011-06-04 14:22:19,2011-06-04 14:43:32,1,6.5,-73.961646000000002,40.780509000000002,1,N,-73.992941999999999,40.717874000000002,CRD,18.899999999999999,0,0.5,1.77,0,21.170000000000002
VTS,2011-06-17 23:12:00,2011-06-17 23:55:00,1,10.550000000000001,-74.004272,40.742327000000003,1,,-73.921539999999993,40.868299999999998,CRD,31.300000000000001,0.5,0.5,2,0,34.299999999999997
VTS,2011-06-30 14:48:00,2011-06-30 15:05:00,3,2.8399999999999999,-74.008713,40.713732,1,,-73.989227,40.749578,CRD,11.300000000000001,0,0.5,1,0,12.800000000000001
CMT,2011-06-15 11:08:50,2011-06-15 11:23:07,2,2.6000000000000001,-73.975725999999995,40.791995999999997,1,N,-73.983726000000004,40.762329000000001,CRD,10.1,0,0.5,2.6499999999999999,0,13.25
CMT,2011-06-01 14:07:13,2011-06-01 14:41:57,1,10.1,-73.862902000000005,40.769314000000001,1,N,-73.986785999999995,40.759259999999998,CSH,28.5,0,0.5,0,4.7999999999999998,33.799999999999997
CMT,2011-06-28 11:25:46,2011-06-28 11:32:21,1,0.80000000000000004,-73.982393999999999,40.774842,1,N,-73.977573000000007,40.780062000000001,CRD,5.2999999999999998,0,0.5,1,0,6.7999999999999998
VTS,2011-06-05 10:12:00,2011-06-05 10:25:00,5,3.3999999999999999,-73.988398000000004,40.738303000000002,1,,-74.00103,40.749205000000003,CRD,10.5,0,0.5,2,0,13
CMT,2011-06-29 08:46:05,2011-06-29 09:00:15,1,2.3999999999999999,-73.978341999999998,40.752198,1,N,-73.998350000000002,40.722437999999997,CSH,9.6999999999999993,0,0.5,0,0,10.199999999999999
CMT,2011-06-26 15:48:25,2011-06-26 16:20:04,2,2,-73.997656000000006,40.736235000000001,1,N,-73.990298999999993,40.756500000000003,CSH,15.699999999999999,0,0.5,0,0,16.199999999999999
CMT,2011-06-11 10:24:52,2011-06-11 10:27:36,3,0.5,-73.999340000000004,40.729933000000003,1,N,-73.997354999999999,40.736904000000003,CSH,3.7000000000000002,0,0.5,0,0,4.2000000000000002
VTS,2011-06-15 09:29:00,2011-06-15 09:39:00,1,1.4199999999999999,-73.987285,40.739412000000002,1,,-73.977197000000004,40.756304999999998,CSH,6.9000000000000004,0,0.5,0,0,7.4000000000000004
