VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type

1,2015-08-06 16:10:19,2015-08-06 16:47:12,N,1,-73.95379638671875,40.724739074707031,-73.999412536621094,40.720970153808594,1,4.80,25,1,0.5,0,0,,0.3,26.8,2,1
2,2015-08-06 19:36:09,2015-08-06 19:57:49,N,1,-73.963508605957031,40.716770172119141,-73.977203369140625,40.664119720458984,1,4.27,17.5,1,0.5,3.86,0,,0.3,23.16,1,1
1,2015-08-02 11:12:16,2015-08-02 11:20:00,N,1,-73.885421752929688,40.747550964355469,-73.896278381347656,40.750541687011719,1,1.10,7,0,0.5,0,0,,0.3,7.8,4,1
2,2015-08-09 22:16:30,2015-08-09 22:22:19,N,1,-73.906051635742187,40.849323272705078,-73.890167236328125,40.849472045898438,1,1.24,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2015-08-12 08:07:46,2015-08-12 08:17:23,N,1,-73.979278564453125,40.693634033203125,-73.990043640136719,40.692436218261719,1,.88,7.5,0,0.5,0,0,,0.3,8.3,1,1
2,2015-08-02 23:18:17,2015-08-02 23:41:25,N,1,-73.992210388183594,40.699672698974609,-73.96966552734375,40.648380279541016,5,5.74,20.5,0.5,0.5,2,0,,0.3,23.8,1,1
2,2015-08-20 13:51:44,2015-08-20 14:00:18,N,1,-73.941917419433594,40.804088592529297,-73.946403503417969,40.823841094970703,1,1.94,8.5,0,0.5,1,0,,0.3,10.3,1,1
2,2015-08-26 19:53:08,2015-08-26 20:06:13,N,1,-73.98931884765625,40.688411712646484,-73.993026733398437,40.702545166015625,1,1.54,10,1,0.5,2.36,0,,0.3,14.16,1,1
2,2015-08-12 09:49:25,2015-08-12 09:55:44,N,1,-73.965065002441406,40.683162689208984,-73.980636596679688,40.690097808837891,1,1.10,6.5,0,0.5,1,0,,0.3,8.3,1,1
2,2015-08-26 00:26:38,2015-08-26 00:28:31,N,1,-73.987472534179688,40.693943023681641,-73.981742858886719,40.698432922363281,1,.55,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,2015-08-08 13:42:34,2015-08-08 13:56:08,N,1,-73.896293640136719,40.746162414550781,-73.870002746582031,40.755165100097656,1,1.88,10.5,0,0.5,0,0,,0.3,11.3,2,1
1,2015-08-13 22:52:01,2015-08-13 23:06:17,N,1,-73.943626403808594,40.810470581054688,-73.982559204101563,40.782630920410156,1,3.50,13,0.5,0.5,2.85,0,,0.3,17.15,1,1
2,2015-08-22 21:00:05,2015-08-22 21:06:11,N,1,-73.97894287109375,40.683746337890625,-73.989036560058594,40.675247192382813,1,.96,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2015-08-20 11:58:13,2015-08-20 12:08:49,N,1,-73.937385559082031,40.804531097412109,-73.943344116210937,40.817653656005859,1,1.55,9,0,0.5,0,0,,0.3,9.8,1,1
2,2015-08-10 21:05:51,2015-08-10 21:44:35,N,1,-73.981468200683594,40.689643859863281,-73.927352905273438,40.635120391845703,1,6.93,28,0.5,0.5,0,0,,0.3,29.3,2,1
2,2015-08-31 11:00:59,2015-08-31 11:21:40,N,1,-73.976806640625,40.681751251220703,-73.934715270996094,40.695518493652344,1,3.45,15.5,0,0.5,0,0,,0.3,16.3,2,1
2,2015-08-21 21:38:14,2015-08-21 21:51:20,N,1,-73.925224304199219,40.827049255371094,-73.887733459472656,40.816253662109375,1,2.32,11,0.5,0.5,1,0,,0.3,13.3,1,1
2,2015-08-16 00:39:28,2015-08-16 00:51:45,N,1,-73.948081970214844,40.724407196044922,-73.910224914550781,40.704311370849609,1,3.09,12,0.5,0.5,2,0,,0.3,15.3,1,1
1,2015-08-15 13:33:01,2015-08-15 13:49:59,N,1,-73.912811279296875,40.774707794189453,-73.912712097167969,40.774322509765625,1,1.00,11.5,0,0.5,0,0,,0.3,12.3,2,1
2,2015-08-30 20:44:43,2015-08-30 20:54:14,N,1,-73.951705932617188,40.714038848876953,-73.924911499023438,40.698623657226563,3,2.21,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2015-08-22 18:16:12,2015-08-22 18:22:18,N,1,-74.001457214355469,40.680923461914063,-73.981094360351563,40.675331115722656,3,1.59,7,0,0.5,0,0,,0.3,7.8,2,1
2,2015-08-16 02:05:15,2015-08-16 02:10:28,N,1,-73.986717224121094,40.668739318847656,-73.997146606445312,40.661231994628906,1,.92,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2015-08-30 20:13:21,2015-08-30 20:27:21,N,1,-73.870834350585938,40.733928680419922,-73.884635925292969,40.755573272705078,6,1.85,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,2015-08-22 22:24:14,2015-08-22 22:52:51,N,1,-73.943771362304688,40.795528411865234,-73.866828918457031,40.827621459960938,1,7.63,26,0.5,0.5,0,0,,0.3,27.3,1,1
2,2015-08-28 02:05:17,2015-08-28 02:09:07,N,1,-73.927398681640625,40.818626403808594,-73.94256591796875,40.817157745361328,1,1.03,5.5,0.5,0.5,1,0,,0.3,7.8,1,1
1,2015-08-22 15:46:09,2015-08-22 15:59:29,N,1,-73.921524047851562,40.644866943359375,-73.947677612304688,40.632846832275391,1,2.20,11.5,0,0.5,0,0,,0.3,12.3,2,1
2,2015-08-07 12:39:19,2015-08-07 12:46:39,N,1,-73.993934631347656,40.702671051025391,-74.00445556640625,40.713237762451172,1,1.84,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,2015-08-17 18:48:07,2015-08-17 18:55:33,N,1,-73.950325012207031,40.809944152832031,-73.934066772460938,40.803020477294922,1,.92,6.5,1,0.5,0,0,,0.3,8.3,2,1
2,2015-08-29 14:12:01,2015-08-29 14:19:14,N,1,-73.952613830566406,40.803306579589844,-73.938835144042969,40.804573059082031,1,.97,6.5,0,0.5,1.82,0,,0.3,9.12,1,1
2,2015-08-22 15:50:38,2015-08-22 16:03:44,N,1,-73.990928649902344,40.700794219970703,-73.961906433105469,40.720268249511719,1,3.89,13.5,0,0.5,1,0,,0.3,15.3,1,1
1,2015-08-24 23:39:46,2015-08-24 23:51:08,N,1,-73.95343017578125,40.719898223876953,-73.997550964355469,40.716850280761719,1,4.90,16,0.5,0.5,3.45,0,,0.3,20.75,1,1
2,2015-08-08 23:43:20,2015-08-09 00:01:57,N,1,-73.993988037109375,40.686248779296875,-73.998283386230469,40.735252380371094,1,4.30,16.5,0.5,0.5,2,0,,0.3,19.8,1,1
2,2015-08-23 03:41:42,2015-08-23 03:58:44,N,1,-73.955657958984375,40.804580688476562,-74.004043579101563,40.753231048583984,2,5.66,19,0.5,0.5,4.06,0,,0.3,24.36,1,1
2,2015-08-15 09:54:23,2015-08-15 10:01:12,N,1,-73.947303771972656,40.799446105957031,-73.950546264648438,40.81109619140625,1,1.45,7.5,0,0.5,0,0,,0.3,8.3,2,1
1,2015-08-21 18:26:35,2015-08-21 18:31:56,N,1,-73.90789794921875,40.673362731933594,-73.903434753417969,40.678398132324219,1,.90,5.5,1,0.5,0,0,,0.3,7.3,2,1
2,2015-08-05 14:43:59,2015-08-05 14:54:59,N,1,-73.977684020996094,40.684768676757813,-73.999069213867188,40.684085845947266,1,1.68,9,0,0.5,2.45,0,,0.3,12.25,1,1
2,2015-08-13 11:09:11,2015-08-13 11:33:55,N,1,-73.8297119140625,40.834728240966797,-73.863327026367188,40.8414306640625,1,2.01,17,0,0.5,0,0,,0.3,17.8,2,1
2,2015-08-23 00:26:13,2015-08-23 00:42:41,N,1,-73.944023132324219,40.81512451171875,-73.957191467285156,40.765708923339844,1,5.01,18,0.5,0.5,3.86,0,,0.3,23.16,1,1
2,2015-08-19 18:43:45,2015-08-19 18:47:48,N,1,-73.951271057128906,40.730491638183594,-73.940780639648437,40.718391418457031,6,1.12,5.5,1,0.5,0,0,,0.3,7.3,2,1
2,2015-08-02 15:23:54,2015-08-02 15:28:57,N,1,-73.957206726074219,40.689167022705078,-73.93890380859375,40.692043304443359,2,1.02,5.5,0,0.5,0,0,,0.3,6.3,2,1
2,2015-08-27 12:22:55,2015-08-27 12:41:51,N,1,-74.010734558105469,40.672027587890625,-73.989326477050781,40.690780639648438,1,2.15,13,0,0.5,2.76,0,,0.3,16.56,1,1
2,2015-08-18 10:00:04,2015-08-18 10:17:05,N,1,-73.957000732421875,40.817214965820312,-73.954689025878906,40.784954071044922,1,3.23,14,0,0.5,0,0,,0.3,14.8,2,1
1,2015-08-11 06:51:07,2015-08-11 07:30:18,N,1,-73.984245300292969,40.691604614257813,-73.789016723632813,40.641597747802734,1,12.50,40,0,0.5,8.15,0,,0.3,48.95,1,1
2,2015-08-05 00:59:46,2015-08-05 01:19:33,N,1,-73.955581665039063,40.714160919189453,-73.991279602050781,40.663394927978516,1,6.36,23,0.5,0.5,7.29,0,,0.3,31.59,1,1
2,2015-08-11 16:28:48,2015-08-11 16:37:10,N,1,-73.938949584960937,40.805130004882813,-73.941146850585937,40.799186706542969,1,.49,7,1,0.5,0,0,,0.3,8.8,2,1
2,2015-08-14 18:39:35,2015-08-14 18:56:20,N,1,-73.958480834960938,40.657291412353516,-73.976371765136719,40.683681488037109,2,2.88,13.5,1,0.5,1.53,0,,0.3,16.83,1,1
2,2015-08-23 01:09:45,2015-08-23 01:22:37,N,1,-73.960472106933594,40.712928771972656,-73.921104431152344,40.705421447753906,1,2.91,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2015-08-29 15:54:34,2015-08-29 16:19:04,N,1,-73.957435607910156,40.717525482177734,-74.00933837890625,40.705554962158203,1,4.48,19,0,0.5,0,0,,0.3,19.8,2,1
2,2015-08-27 18:41:25,2015-08-27 18:50:34,N,1,-73.939208984375,40.842395782470703,-73.933616638183594,40.85455322265625,1,.92,7.5,1,0.5,0,0,,0.3,9.3,2,1
2,2015-08-08 17:54:14,2015-08-08 18:09:25,N,1,-74.001045227050781,40.693561553955078,-73.989585876464844,40.722743988037109,1,3.63,14.5,0,0.5,0,0,,0.3,15.3,2,1
2,2015-08-20 22:12:17,2015-08-20 22:20:41,N,1,-73.923133850097656,40.760841369628906,-73.940338134765625,40.749305725097656,1,1.38,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,2015-08-10 19:18:01,2015-08-10 19:42:18,N,1,-73.990341186523438,40.6937255859375,-73.955764770507813,40.7855224609375,1,9.71,29,1,0.5,7.7,0,,0.3,38.5,1,1
1,2015-08-13 18:03:06,2015-08-13 18:03:25,N,5,-73.870170593261719,40.652271270751953,-73.870170593261719,40.652271270751953,2,3.30,50,0,0,0,0,,0,50,3,2
2,2015-08-22 18:19:14,2015-08-22 18:38:06,N,1,-73.93536376953125,40.795906066894531,-73.991790771484375,40.750022888183594,1,5.71,20,0,0.5,0,0,,0.3,20.8,2,1
2,2015-08-14 22:43:46,2015-08-14 23:13:52,N,1,-73.958358764648438,40.710353851318359,-73.916259765625,40.704368591308594,1,4.94,21.5,0.5,0.5,0,0,,0.3,22.8,2,1
2,2015-08-28 18:17:30,2015-08-28 18:23:51,N,1,-73.918807983398438,40.759273529052734,-73.919456481933594,40.744911193847656,1,1.37,7,1,0.5,0,0,,0.3,8.8,1,1
2,2015-08-02 22:51:27,2015-08-02 22:55:30,N,1,-73.938102722167969,40.847274780273438,-73.9361572265625,40.857246398925781,2,.79,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
1,2015-08-15 12:36:43,2015-08-15 12:44:13,N,1,-73.917976379394531,40.770088195800781,-73.881553649902344,40.767406463623047,1,2.60,10,0,0.5,0,0,,0.3,10.8,2,1
2,2015-08-20 06:49:06,2015-08-20 06:55:31,N,1,-73.964714050292969,40.682849884033203,-73.950187683105469,40.674350738525391,1,1.21,7,0,0.5,0,0,,0.3,7.8,2,1
1,2015-08-08 14:38:09,2015-08-08 14:47:22,N,1,-73.870872497558594,40.733959197998047,-73.855781555175781,40.711246490478516,2,2.20,9,0,0.5,0,0,,0.3,9.8,2,1
2,2015-08-10 07:33:57,2015-08-10 07:34:36,N,1,-73.952796936035156,40.788688659667969,-73.950614929199219,40.792079925537109,1,.06,2.5,0,0.5,0,0,,0.3,3.3,2,1
2,2015-08-11 14:22:12,2015-08-11 14:47:41,N,1,-73.957862854003906,40.731513977050781,-73.998878479003906,40.724773406982422,1,5.06,20.5,0,0.5,2,0,,0.3,23.3,1,1
2,2015-08-13 12:54:12,2015-08-13 13:02:37,N,1,-73.935867309570313,40.803798675537109,-73.945045471191406,40.794010162353516,1,1.13,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,2015-08-28 09:53:11,2015-08-28 09:56:35,N,1,-73.928604125976563,40.758205413818359,-73.93511962890625,40.767097473144531,2,.82,4.5,0,0.5,0,0,,0.3,5.3,2,1
2,2015-08-26 10:44:04,2015-08-26 10:47:29,N,1,-73.925704956054687,40.762195587158203,-73.930374145507812,40.761409759521484,1,.68,4.5,0,0.5,0,0,,0.3,5.3,2,1
2,2015-08-24 17:59:57,2015-08-24 18:03:13,N,1,-73.896125793457031,40.746318817138672,-73.88909912109375,40.745731353759766,1,.29,4,1,0.5,0,0,,0.3,5.8,2,1
1,2015-08-21 21:25:36,2015-08-21 21:30:08,N,1,-73.965827941894531,40.805278778076172,-73.960777282714844,40.817829132080078,3,1.00,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2015-08-24 17:29:02,2015-08-24 17:31:58,N,1,-73.92138671875,40.76678466796875,-73.9271240234375,40.77130126953125,1,.52,4,1,0.5,1.16,0,,0.3,6.96,1,1
2,2015-08-13 22:03:30,2015-08-13 22:11:13,N,1,-73.966903686523438,40.693218231201172,-73.949836730957031,40.680572509765625,1,1.53,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2015-08-30 07:03:23,2015-08-30 07:20:19,N,1,-73.944854736328125,40.83428955078125,-73.880348205566406,40.873119354248047,1,7.18,23,0,0.5,0,0,,0.3,23.8,2,1
1,2015-08-08 03:52:09,2015-08-08 03:58:42,N,1,-73.883415222167969,40.748195648193359,-73.860321044921875,40.753692626953125,2,1.30,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2015-08-07 22:01:39,2015-08-07 22:13:48,N,1,-73.892669677734375,40.7484130859375,-73.8731689453125,40.751075744628906,1,1.59,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2015-08-07 08:55:08,2015-08-07 09:10:53,N,1,-73.940116882324219,40.652297973632812,-73.956329345703125,40.650474548339844,1,1.48,11,0,0.5,0.12,0,,0.3,11.92,1,1
2,2015-08-18 19:28:01,2015-08-18 19:32:51,N,1,-73.99322509765625,40.665180206298828,-74.022087097167969,40.644134521484375,1,2.21,8,1,0.5,0,0,,0.3,9.8,2,1
1,2015-08-10 14:56:22,2015-08-10 15:08:34,N,1,-73.94403076171875,40.792659759521484,-73.95416259765625,40.806167602539063,1,1.50,9.5,0,0.5,2.05,0,,0.3,12.35,1,1
1,2015-08-14 16:49:16,2015-08-14 17:20:07,N,1,-73.964523315429687,40.807220458984375,-73.916900634765625,40.802898406982422,2,4.30,21,1,0.5,0,0,,0.3,22.8,2,1
2,2015-08-17 19:05:06,2015-08-17 19:11:05,N,1,-73.941986083984375,40.795223236083984,-73.95703125,40.804256439208984,1,1.15,6.5,1,0.5,1.66,0,,0.3,9.96,1,1
2,2015-08-12 19:12:06,2015-08-12 19:20:46,N,1,-73.955329895019531,40.804393768310547,-73.938987731933594,40.826072692871094,1,1.77,8.5,1,0.5,2.06,0,,0.3,12.36,1,1
1,2015-08-22 20:41:44,2015-08-22 20:48:16,N,1,-73.929290771484375,40.659881591796875,-73.93121337890625,40.667205810546875,1,.80,6,0.5,0.5,0,0,,0.3,7.3,1,1
2,2015-08-26 03:04:31,2015-08-26 03:13:46,N,1,-73.949295043945313,40.713615417480469,-73.954963684082031,40.693016052246094,1,1.72,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2015-08-14 00:45:06,2015-08-14 01:03:19,N,1,-73.980384826660156,40.688617706298828,-73.929733276367188,40.664234161376953,1,3.63,15,0.5,0.5,0,0,,0.3,16.3,2,1
2,2015-08-16 21:35:25,2015-08-16 21:49:09,N,1,-73.938835144042969,40.804843902587891,-73.952224731445312,40.777248382568359,2,2.38,11.5,0.5,0.5,1.2,0,,0.3,14,1,1
2,2015-08-14 10:13:06,2015-08-14 10:20:01,N,1,-73.989723205566406,40.688068389892578,-73.975883483886719,40.683757781982422,1,1.05,6.5,0,0.5,0,0,,0.3,7.3,2,1
2,2015-08-12 20:21:15,2015-08-12 20:33:53,N,1,-73.907203674316406,40.745246887207031,-73.927650451660156,40.763095855712891,1,2.00,10,0.5,0.5,2,0,,0.3,13.3,1,1
1,2015-08-28 22:13:25,2015-08-28 22:39:22,N,1,-73.927482604980469,40.759311676025391,-73.904586791992188,40.696052551269531,1,5.90,21.5,0.5,0.5,4.55,0,,0.3,27.35,1,1
2,2015-08-01 15:26:11,2015-08-01 15:44:11,N,1,-73.969886779785156,40.674510955810547,-73.959312438964844,40.716331481933594,1,4.00,15,0,0.5,0,0,,0.3,15.8,2,1
2,2015-08-25 12:26:05,2015-08-25 12:34:11,N,1,-73.989494323730469,40.703144073486328,-74.005538940429687,40.713871002197266,1,1.69,8,0,0.5,1,0,,0.3,9.8,1,1
2,2015-08-31 15:02:08,2015-08-31 15:22:08,N,1,-73.830352783203125,40.759605407714844,-73.871719360351562,40.740646362304688,1,4.74,18.5,0,0.5,0,0,,0.3,19.3,2,1
2,2015-08-20 10:32:00,2015-08-20 10:40:35,N,1,-73.909690856933594,40.767784118652344,-73.929107666015625,40.753326416015625,4,1.61,8,0,0.5,1.76,0,,0.3,10.56,1,1
2,2015-08-20 20:56:40,2015-08-20 20:58:59,N,1,-73.952339172363281,40.798290252685547,-73.94879150390625,40.804367065429688,1,.47,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2015-08-13 09:07:54,2015-08-13 09:25:55,N,1,-73.95697021484375,40.74786376953125,-73.968528747558594,40.757312774658203,1,2.94,14,0,0.5,2.96,0,,0.3,17.76,1,1
2,2015-08-28 17:22:12,2015-08-28 17:32:06,N,1,-73.954132080078125,40.736495971679688,-73.955146789550781,40.712848663330078,1,2.03,9,1,0.5,2.16,0,,0.3,12.96,1,1
1,2015-08-24 21:37:49,2015-08-24 21:48:03,N,1,-73.975532531738281,40.681877136230469,-73.939651489257813,40.664070129394531,1,2.70,11,0.5,0.5,2.45,0,,0.3,14.75,1,1
1,2015-08-06 22:33:13,2015-08-06 22:50:53,N,1,-73.957603454589844,40.717906951904297,-73.957038879394531,40.673450469970703,1,3.90,14.5,0.5,0.5,3.15,0,,0.3,18.95,1,1
2,2015-08-30 16:12:12,2015-08-30 16:18:27,N,1,-73.912704467773438,40.804977416992188,-73.90057373046875,40.815666198730469,3,1.24,7,0,0.5,0,0,,0.3,7.8,2,1
2,2015-08-03 18:06:04,2015-08-03 18:16:10,N,1,-73.952461242675781,40.788040161132812,-73.957015991210937,40.770606994628906,1,1.55,9,1,0.5,2.16,0,,0.3,12.96,1,1
2,2015-08-19 03:09:28,2015-08-19 03:15:07,N,1,-73.934944152832031,40.851741790771484,-73.94158935546875,40.845798492431641,5,.67,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2015-08-22 02:00:36,2015-08-22 02:02:23,N,1,-73.944419860839844,40.809078216552734,-73.939285278320313,40.810981750488281,1,.38,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,2015-08-14 19:11:55,2015-08-14 19:26:06,N,1,-73.893386840820313,40.827102661132812,-73.917976379394531,40.834632873535156,1,1.69,10.5,1,0.5,0,0,,0.3,12.3,2,1
2,2015-08-22 00:26:59,2015-08-22 00:37:28,N,1,-73.807731628417969,40.700473785400391,-73.828163146972656,40.763973236083984,1,5.90,18,0.5,0.5,0,0,,0.3,19.3,2,1
1,2015-08-30 00:34:30,2015-08-30 00:37:33,N,1,-73.916145324707031,40.760971069335938,-73.908851623535156,40.766021728515625,1,.70,4.5,0.5,0.5,1.15,0,,0.3,6.95,1,1
2,2015-08-29 20:35:34,2015-08-29 20:46:56,N,1,-73.871986389160156,40.734146118164063,-73.879707336425781,40.706432342529297,1,2.63,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
1,2015-08-11 15:23:32,2015-08-11 15:38:01,N,1,-73.8897705078125,40.755115509033203,-73.915184020996094,40.768974304199219,1,2.60,11.5,0,0.5,0,0,,0.3,12.3,2,1
2,2015-08-18 20:59:39,2015-08-18 21:08:31,N,1,-73.943656921386719,40.669788360595703,-73.953971862792969,40.684341430664063,1,1.45,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2015-08-11 11:18:08,2015-08-11 11:24:17,N,1,-73.956474304199219,40.665706634521484,-73.946487426757812,40.655643463134766,1,1.04,6,0,0.5,0,0,,0.3,6.8,2,1
2,2015-08-18 17:56:32,2015-08-18 18:06:41,N,1,-73.938735961914063,40.748519897460938,-73.934356689453125,40.766731262207031,1,2.25,9.5,1,0.5,3.39,0,,0.3,14.69,1,1
2,2015-08-22 18:25:48,2015-08-22 18:43:17,N,1,-73.911933898925781,40.774822235107422,-73.821586608886719,40.742080688476562,1,7.37,22.5,0,0.5,6.99,0,,0.3,30.29,1,1
2,2015-08-27 20:03:07,2015-08-27 20:10:39,N,1,-73.993698120117187,40.702594757080078,-73.988914489746094,40.688545227050781,2,1.24,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2015-08-14 01:32:51,2015-08-14 01:39:00,N,1,-73.964775085449219,40.715854644775391,-73.944503784179687,40.714496612548828,1,1.12,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1
2,2015-08-31 00:43:00,2015-08-31 00:47:45,N,1,-73.946578979492187,40.711391448974609,-73.930061340332031,40.704204559326172,1,1.26,6,0.5,0.5,0,0,,0.3,7.3,2,1
1,2015-08-13 21:00:25,2015-08-13 21:15:45,N,1,-73.901374816894531,40.745750427246094,-73.929901123046875,40.769775390625,1,2.70,12,0.5,0.5,0,0,,0.3,13.3,2,1
2,2015-08-13 03:14:20,2015-08-13 03:23:42,N,1,-73.987327575683594,40.693660736083984,-73.97430419921875,40.697944641113281,2,1.29,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2015-08-24 20:15:01,2015-08-24 20:25:32,N,1,-73.937881469726563,40.838420867919922,-73.911628723144531,40.843475341796875,1,1.89,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2015-08-18 15:12:29,2015-08-18 15:18:58,N,1,-73.872108459472656,40.734268188476563,-73.882362365722656,40.733673095703125,1,.95,6,0,0.5,0,0,,0.3,6.8,2,1
2,2015-08-20 01:42:44,2015-08-20 01:52:39,N,1,-73.9876708984375,40.690231323242188,-73.962860107421875,40.651657104492187,1,3.22,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2015-08-27 12:43:23,2015-08-27 12:58:39,N,1,-73.953811645507813,40.587291717529297,-74.000495910644531,40.580928802490234,5,3.11,13,0,0.5,3.45,0,,0.3,17.25,1,1
2,2015-08-02 23:24:59,2015-08-02 23:47:49,N,1,-73.807655334472656,40.700355529785156,-73.914138793945313,40.775901794433594,1,9.83,28.5,0.5,0.5,5,0,,0.3,34.8,1,1
2,2015-08-16 19:06:28,2015-08-16 19:15:09,N,1,-73.843978881835938,40.721710205078125,-73.815666198730469,40.712787628173828,1,1.91,9,0,0.5,0,0,,0.3,9.8,2,1
2,2015-08-13 01:48:16,2015-08-13 01:56:04,N,1,-73.98724365234375,40.692371368408203,-73.958099365234375,40.690586090087891,2,2.18,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2015-08-14 08:39:38,2015-08-14 09:07:41,N,1,-73.774566650390625,40.715007781982422,-73.808380126953125,40.652751922607422,1,11.29,34.5,0,0.5,0,0,,0.3,35.3,1,1
2,2015-08-21 12:22:05,2015-08-21 12:52:03,N,1,-73.980133056640625,40.668666839599609,-73.915481567382813,40.685676574707031,1,4.36,21,0,0.5,0,0,,0.3,21.8,2,1
2,2015-08-02 04:57:27,2015-08-02 04:59:46,N,1,-73.880020141601562,40.747936248779297,-73.869087219238281,40.748546600341797,1,.54,4,0.5,0.5,0,0,,0.3,5.3,2,1
1,2015-08-26 22:18:17,2015-08-26 22:27:36,N,1,-73.952667236328125,40.804805755615234,-73.940231323242188,40.834030151367188,2,2.20,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2015-08-04 23:55:43,2015-08-05 00:04:39,N,1,-73.844329833984375,40.721359252929688,-73.812637329101563,40.732067108154297,1,2.29,9.5,0.5,0.5,0,0,,0.3,10.8,1,1
2,2015-08-17 14:24:44,2015-08-17 14:31:57,N,1,-73.949554443359375,40.680152893066406,-73.9288330078125,40.675678253173828,1,1.32,7,0,0.5,0,0,,0.3,7.8,2,1
2,2015-08-28 02:25:43,2015-08-28 02:35:00,N,1,-73.844703674316406,40.721511840820313,-73.814323425292969,40.726524353027344,1,2.73,10,0.5,0.5,0,0,,0.3,11.3,1,1
2,2015-08-07 11:30:41,2015-08-07 11:36:53,N,1,-73.843971252441406,40.856731414794922,-73.837837219238281,40.840644836425781,1,1.46,7,0,0.5,0,0,,0.3,7.8,2,1
1,2015-08-16 13:05:40,2015-08-16 13:10:31,N,1,-73.933143615722656,40.758232116699219,-73.92388916015625,40.761112213134766,1,1.00,5.5,0,0.5,0,0,,0.3,6.3,2,1
2,2015-08-12 12:05:13,2015-08-12 12:18:02,N,1,-73.890342712402344,40.746944427490234,-73.885734558105469,40.773189544677734,1,2.72,11.5,0,0.5,0,0,,0.3,12.3,2,1
2,2015-08-30 00:35:50,2015-08-30 00:54:59,N,1,-73.845138549804687,40.720371246337891,-73.94537353515625,40.721328735351562,1,6.77,22.5,0.5,0.5,0,0,,0.3,23.8,2,1
2,2015-08-01 12:36:00,2015-08-01 13:07:59,N,1,-73.897613525390625,40.757946014404297,-73.990570068359375,40.761035919189453,1,5.97,24.5,0,0.5,5,0,,0.3,30.3,1,1
2,2015-08-24 21:01:57,2015-08-24 21:05:10,N,1,-73.974227905273438,40.679836273193359,-73.976699829101563,40.686946868896484,1,.61,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2015-08-14 02:37:11,2015-08-14 02:42:41,N,1,-73.884735107421875,40.747589111328125,-73.880424499511719,40.747951507568359,6,.47,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2015-08-09 16:23:44,2015-08-09 16:37:54,N,1,-73.948272705078125,40.816860198974609,-73.973114013671875,40.784355163574219,6,2.87,12.5,0,0.5,3.99,0,,0.3,17.29,1,1
2,2015-08-23 03:36:38,2015-08-23 03:51:46,N,1,-73.919624328613281,40.759243011474609,-73.870475769042969,40.737380981445313,5,3.02,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,2015-08-28 22:48:23,2015-08-28 23:00:12,N,1,-73.977310180664063,40.687458038330078,-73.959022521972656,40.66815185546875,1,2.24,10.5,0.5,0.5,2.36,0,,0.3,14.16,1,1
2,2015-08-23 14:09:30,2015-08-23 14:10:41,N,1,-73.940475463867187,40.814525604248047,-73.937782287597656,40.816150665283203,1,.23,3,0,0.5,0.6,0,,0.3,4.4,1,1
2,2015-08-07 19:05:23,2015-08-07 19:20:07,N,1,-73.931159973144531,40.848316192626953,-73.927772521972656,40.865997314453125,1,1.28,10.5,1,0.5,0,0,,0.3,12.3,2,1
2,2015-08-08 22:40:15,2015-08-08 22:47:57,N,1,-73.969329833984375,40.689548492431641,-73.988693237304688,40.694751739501953,1,1.31,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
